USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
macintosh         1053   0.0  0.2 409165312  15328   ??  S    14Jan23   0:52.20 /System/Library/Frameworks/ApplicationServices.framework/Frameworks/SpeechSynthesis.framework/Resources/com.apple.speech.speechsynthesisd
root               854   0.0  0.0 408488544    256   ??  Ss   14Jan23   0:00.21 /System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMServer
macintosh          743   0.0  0.0 408625872   3968   ??  S    14Jan23   7:20.18 /Library/Apple/System/Library/CoreServices/SafariSupport.bundle/Contents/MacOS/PasswordBreachAgent
root               716   0.0  0.0 408066912    224   ??  Ss   14Jan23   0:00.50 /usr/libexec/online-authd
root               709   0.0  0.0 408625296   3424   ??  Ss   14Jan23   0:09.92 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
root               707   0.0  0.0 408843712   3824   ??  Ss   14Jan23  29:40.97 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
macintosh          705   0.0  0.0 408498048   1760   ??  S    14Jan23   0:01.01 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storedownloadd
_fpsd              688   0.0  0.0 408938816    480   ??  Ss   14Jan23   2:10.94 /System/Library/PrivateFrameworks/CoreLSKD.framework/Versions/A/lskdd
macintosh          678   0.0  0.0 408266336   2336   ??  Ss   14Jan23   0:00.44 /System/Library/Frameworks/CryptoTokenKit.framework/PlugIns/setoken.appex/Contents/MacOS/setoken
macintosh          675   0.0  0.1 409014592   4400   ??  S    14Jan23   0:38.47 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeuid.app/Contents/MacOS/storeuid
_spotlight         603   0.0  0.0 408632240   3472   ??  SN   14Jan23   1:15.00 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdbulkimport -s mdworker-bundle -c MDSImporterBundleFinder -m com.apple.metadata.mdbulkimport
macintosh          602   0.0  0.1 408633360   5488   ??  SN   14Jan23   1:36.59 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdbulkimport -s mdworker-bundle -c MDSImporterBundleFinder -m com.apple.metadata.mdbulkimport
root               597   0.0  0.1 408666672   5408   ??  Ss   14Jan23   1:15.72 /usr/libexec/rtcreportingd
macintosh          594   0.0  0.1 409261056   9920   ??  S    14Jan23   5:18.96 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent
macintosh          578   0.0  0.0 408230512    560   ??  S    14Jan23   0:00.84 /usr/libexec/spindump_agent
root               575   0.0  0.0 408197376   1600   ??  Ss   14Jan23   0:00.73 /System/Library/CoreServices/CrashReporterSupportHelper server-init
root               573   0.0  0.1 408636960   4208   ??  Ss   14Jan23   3:56.94 /System/Library/CoreServices/SubmitDiagInfo server-init
macintosh          560   0.0  0.3 10029832  25520   ??  S    14Jan23  56:12.40 /Applications/Magnet.app/Contents/MacOS/Magnet
macintosh          559   0.0  0.0 408496624   1408   ??  S    14Jan23   0:01.09 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp
macintosh          554   0.0  0.1 408623856   4656   ??  S    14Jan23   1:01.29 /System/Library/CoreServices/diagnostics_agent
macintosh          553   0.0  0.1 408660192   4576   ??  S    14Jan23   3:10.57 /System/Library/CoreServices/cloudpaird
macintosh          552   0.0  0.0 409343952   4112   ??  S    14Jan23   0:36.98 /System/Library/CoreServices/AirPlayUIAgent.app/Contents/MacOS/AirPlayUIAgent --launchd
macintosh          548   0.0  0.0 408529120   2656   ??  S    14Jan23   0:04.08 /System/Library/Image Capture/Support/icdd
macintosh          541   0.0  0.1 409208208  11456   ??  S    14Jan23  53:59.18 /System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd
_applepay          532   0.0  0.0 408431824    176   ??  S    14Jan23   0:04.25 /usr/sbin/distnoted agent
_fpsd              530   0.0  0.0 408679472   1200   ??  Ss   14Jan23   0:16.29 /System/Library/PrivateFrameworks/CoreFP.framework/Versions/A/fairplayd
_assetcache        521   0.0  0.0 408300752    176   ??  S    14Jan23   0:04.34 /usr/sbin/distnoted agent
macintosh          511   0.0  0.1 408564656   8368   ??  S    14Jan23  67:38.26 /System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDeviceDiscoveryAgent --launchd
macintosh          496   0.0  0.1 408667424   6032   ??  S    14Jan23   0:37.59 /System/Library/PrivateFrameworks/FamilyCircle.framework/Versions/A/Resources/familycircled
macintosh          494   0.0  0.0 408234304   1280   ??  S    14Jan23   0:10.03 /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoteagent
macintosh          491   0.0  0.2 409536528  14368   ??  Ss   14Jan23   5:43.17 /System/Library/Input Methods/EmojiFunctionRowIM.app/Contents/PlugIns/EmojiFunctionRowIM_Extension.appex/Contents/MacOS/EmojiFunctionRowIM_Extension
macintosh          490   0.0  0.1 408875344  10144   ??  Ss   14Jan23   1:56.68 /System/Library/Input Methods/PressAndHold.app/Contents/PlugIns/PAH_Extension.appex/Contents/MacOS/PAH_Extension
macintosh          483   0.0  0.2 409289472  15712   ??  S    14Jan23  26:21.81 /usr/libexec/sharingd
macintosh          469   0.0  0.0 408529648   2000   ??  S    14Jan23   0:00.74 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -tw
macintosh          468   0.0  0.1 408941504   5456   ??  S    14Jan23   4:40.76 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce
macintosh          466   0.0  0.1 408927136   6112   ??  S    14Jan23   1:08.51 /System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent
macintosh          465   0.0  0.0 409186032   3024   ??  S    14Jan23   0:10.78 /System/Library/Frameworks/InputMethodKit.framework/Resources/imklaunchagent
macintosh          464   0.0  0.1 409248944   9120   ??  Ss   14Jan23   0:51.22 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.extra.xpc/Contents/MacOS/com.apple.dock.extra
macintosh          459   0.0  0.1 408668816   7264   ??  S    14Jan23   5:19.57 /System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd
macintosh          458   0.0  0.2 410162656  15712   ??  S    14Jan23   7:13.45 /System/Library/CoreServices/Spotlight.app/Contents/MacOS/Spotlight
root               457   0.0  0.0 408373456   4112   ??  Ss   14Jan23   0:18.01 /usr/sbin/filecoordinationd
macintosh          453   0.0  0.1 408550224   7152   ??  S    14Jan23   1:09.98 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
macintosh          449   0.0  0.0 408267760   3792   ??  S    14Jan23   0:10.70 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
macintosh          438   0.0  0.0 408646752   1424   ??  S    14Jan23   0:00.90 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Support/fontworker
macintosh          437   0.0  0.3 410510048  26704   ??  S    14Jan23  64:02.49 /System/Library/CoreServices/NotificationCenter.app/Contents/MacOS/NotificationCenter
macintosh          436   0.0  0.1 408537632   6768   ??  S    14Jan23   4:11.06 /System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary
macintosh          431   0.0  0.8 410402288  65264   ??  S    14Jan23  54:26.56 /System/Library/CoreServices/Finder.app/Contents/MacOS/Finder
macintosh          430   0.0  0.1 409372176   7248   ??  S    14Jan23   3:36.69 /System/Library/CoreServices/SystemUIServer.app/Contents/MacOS/SystemUIServer
macintosh          428   0.0  0.2 410002272  20256   ??  S    14Jan23  11:09.76 /System/Library/CoreServices/Dock.app/Contents/MacOS/Dock
macintosh          425   0.0  0.1 408793584   4832   ??  S    14Jan23   2:31.47 /System/Library/PrivateFrameworks/CloudDocsDaemon.framework/Versions/A/Support/bird
macintosh          422   0.0  0.1 409230320   8544   ??  S    14Jan23   4:50.60 /System/Library/PrivateFrameworks/iTunesCloud.framework/Support/itunescloudd
macintosh          420   0.0  0.2 409206800  13184   ??  S    14Jan23   9:41.65 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
macintosh          419   0.0  0.1 409194400   6848   ??  S    14Jan23  15:29.07 /System/Library/Frameworks/ApplicationServices.framework/Frameworks/ATS.framework/Support/fontd
macintosh          416   0.0  0.2 409114928  13584   ??  S    14Jan23  46:42.84 /System/Library/Frameworks/Accounts.framework/Versions/A/Support/accountsd
macintosh          408   0.0  0.0 408897760   3856   ??  S    14Jan23   0:35.35 /usr/libexec/pboard
macintosh          407   0.0  0.1 409357488   7840   ??  S    14Jan23  14:20.40 /System/Library/CoreServices/WiFiAgent.app/Contents/MacOS/WiFiAgent
macintosh          405   0.0  0.1 408676736   5568   ??  S    14Jan23  25:39.40 /System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent
macintosh          404   0.0  0.0 408923360   2992   ??  S    14Jan23   0:03.07 /System/Library/CoreServices/backgroundtaskmanagementagent
macintosh          401   0.0  0.1 409186016   4304   ??  S    14Jan23   0:29.00 /System/Library/CoreServices/sharedfilelistd
macintosh          397   0.0  0.1 409185104   8512   ??  S    14Jan23   3:19.23 /usr/libexec/rapportd
macintosh          395   0.0  0.1 409201184   9072   ??  S    14Jan23   3:13.87 /usr/sbin/usernoted
macintosh          394   0.0  0.2 409651312  15856   ??  S    14Jan23   6:08.25 /System/Library/CoreServices/ControlStrip.app/Contents/MacOS/ControlStrip
macintosh          393   0.0  0.2 409473856  20400   ??  S    14Jan23  56:59.40 /System/Library/PrivateFrameworks/CalendarAgent.framework/Executables/CalendarAgent
macintosh          392   0.0  0.1 409210224   9312   ??  S    14Jan23   7:09.68 /usr/libexec/nsurlsessiond
macintosh          390   0.0  0.0 408398944   4048   ??  S    14Jan23   6:11.39 /System/Library/CoreServices/lockoutagent
macintosh          385   0.0  0.1 409192688   6192   ??  S    14Jan23   2:43.82 /usr/libexec/lsd
macintosh          380   0.0  0.0 408400624   3872   ??  S    14Jan23  11:35.54 /usr/libexec/UserEventAgent (Aqua)
root               378   0.0  0.0 408460096    256   ??  Ss   14Jan23   0:00.36 /usr/libexec/securityd_service
macintosh          376   0.0  0.0 409088320   3488   ??  S    14Jan23   6:59.93 /usr/sbin/distnoted agent
_reportmemoryexception   367   0.0  0.0 408300752    176   ??  S    14Jan23   0:04.31 /usr/sbin/distnoted agent
root               350   0.0  0.0 408528992   1344   ??  Ss   14Jan23   0:05.39 /usr/libexec/wifianalyticsd
_driverkit         347   0.0  0.0 408513712     16   ??  Ss   14Jan23   0:00.20 /System/Library/DriverExtensions/com.apple.AppleUserHIDDrivers.dext/com.apple.AppleUserHIDDrivers com.apple.driverkit.AppleUserHIDEventDriver.dfrv1 0x100000a81
root               346   0.0  0.2 408747072  14432   ??  Ss   14Jan23 127:55.92 /usr/libexec/TouchBarServer
_appleevents       342   0.0  0.0 408300752    176   ??  S    14Jan23   0:04.34 /usr/sbin/distnoted agent
_spotlight         333   0.0  0.0 408169728    864   ??  S    14Jan23   0:05.82 /usr/sbin/distnoted agent
root               332   0.0  0.0 408229648   2304   ??  Ss   14Jan23   0:05.77 /usr/libexec/biokitaggdd
root               325   0.0  0.0 408365456    640   ??  Ss   14Jan23   0:01.13 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp -d
root               320   0.0  0.0 408493472   3184   ??  S    14Jan23   0:36.19 /usr/sbin/systemstats --logger-helper /private/var/db/systemstats
_securityagent     317   0.0  0.0 408300752    176   ??  S    14Jan23   0:04.40 /usr/sbin/distnoted agent
_cmiodalassistants   314   0.0  0.0 408508352   1552   ??  Ss   14Jan23   0:19.95 /usr/sbin/appleh13camerad
_appleevents       299   0.0  0.0 409053792   2672   ??  Ss   14Jan23   0:20.23 /System/Library/CoreServices/appleeventsd --server
root               298   0.0  0.0 408646528   2384   ??  Ss   14Jan23   0:01.11 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Support/fontworker
_softwareupdate    291   0.0  0.0 408431824    176   ??  S    14Jan23   0:04.46 /usr/sbin/distnoted agent
_driverkit         286   0.0  0.0 408505520    480   ??  Ss   14Jan23   0:01.14 /System/Library/DriverExtensions/com.apple.AppleUserHIDDrivers.dext/com.apple.AppleUserHIDDrivers com.apple.driverkit.AppleUserHIDEventDriver 0x100000946
root               285   0.0  0.1 409185488   4480   ??  Ss   14Jan23   0:10.61 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
root               282   0.0  0.1 408638928   4896   ??  Ss   14Jan23   1:13.59 /usr/libexec/searchpartyd
_locationd         270   0.0  0.0 408300800    544   ??  S    14Jan23   0:04.62 /usr/sbin/distnoted agent
_oahd              244   0.0  0.0 408103712    160   ??  Ss   14Jan23   0:03.14 /usr/libexec/rosetta/oahd
_nsurlsessiond     238   0.0  0.0 408300752    176   ??  S    14Jan23   0:04.54 /usr/sbin/distnoted agent
root               237   0.0  0.0 409032496   2624   ??  Ss   14Jan23   0:09.01 /usr/libexec/diskmanagementd
_coreaudiod        235   0.0  0.0 408431824    176   ??  S    14Jan23   0:04.46 /usr/sbin/distnoted agent
root               232   0.0  0.0 408494544    656   ??  Ss   14Jan23   1:23.50 /usr/sbin/mDNSResponderHelper
root               228   0.0  0.0 408924800   2400   ??  Ss   14Jan23   1:16.68 /System/Library/PrivateFrameworks/WirelessDiagnostics.framework/Support/awdd
_windowserver      220   0.0  0.0 408431824    176   ??  S    14Jan23   0:04.65 /usr/sbin/distnoted agent
_nsurlsessiond     214   0.0  0.1 409233808   6720   ??  Ss   14Jan23  29:45.74 /usr/libexec/nsurlsessiond --privileged
root               210   0.0  0.1 409341536  12384   ??  Ss   14Jan23 145:29.14 /usr/libexec/airportd
root               209   0.0  0.0 408197456   2320   ??  Ss   14Jan23   0:03.04 /usr/libexec/apfsd
root               155   0.0  0.1 408668224   6624   ??  Ss   14Jan23   2:47.16 /usr/libexec/lsd runAsRoot
root               154   0.0  0.0 408431936    832   ??  S    14Jan23   0:04.88 /usr/sbin/distnoted agent
_analyticsd        153   0.0  0.1 408410656   4352   ??  Ss   14Jan23   4:22.92 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsd
root               152   0.0  0.0 409186240   3168   ??  Ss   14Jan23   0:54.30 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/authd.xpc/Contents/MacOS/authd
root               148   0.0  0.1 409191280   6736   ??  Ss   14Jan23  16:35.60 /usr/libexec/runningboardd
macintosh          144   0.0  0.5 409465232  38480   ??  Ss   14Jan23  11:11.61 /System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow console
root               141   0.0  0.1 409226080   6512   ??  Ss   14Jan23  65:20.37 /usr/libexec/syspolicyd
root               140   0.0  0.0 408776720   1312   ??  Ss   14Jan23   0:55.77 /System/Library/CoreServices/coreservicesd
root               139   0.0  0.0 409152784   3232   ??  Ss   14Jan23  14:17.76 /usr/sbin/cfprefsd daemon
root               137   0.0  0.1 408935408  10848   ??  Ss   14Jan23  26:03.18 /usr/libexec/AirPlayXPCHelper
root               134   0.0  0.1 408885808   5168   ??  Ss   14Jan23  21:53.03 /usr/sbin/notifyd
root               133   0.0  0.1 408663648   9184   ??  Ss   14Jan23  47:48.84 /usr/sbin/bluetoothd
root               131   0.0  0.0 408058640    336   ??  Ss   14Jan23   0:00.20 /usr/sbin/KernelEventAgent
root               130   0.0  0.0 408660944   3504   ??  Ss   14Jan23   0:04.87 /System/Library/PrivateFrameworks/GenerationalStorage.framework/Versions/A/Support/revisiond
root               129   0.0  0.0 408234304   1920   ??  Ss   14Jan23   0:05.44 /System/Library/CoreServices/logind
_distnote          124   0.0  0.0 408694016   1168   ??  Ss   14Jan23   0:50.89 /usr/sbin/distnoted daemon
root               122   0.0  0.0 408495888    480   ??  Ss   14Jan23   0:01.06 /System/Library/PrivateFrameworks/Heimdal.framework/Helpers/kdc
root               121   0.0  0.1 408442688   7792   ??  Ss   14Jan23  27:48.73 /usr/libexec/dasd
root               120   0.0  0.0 408189680    128   ??  Ss   14Jan23   0:00.31 autofsd
_locationd         118   0.0  0.1 408828384   8256   ??  Ss   14Jan23  12:21.14 /usr/libexec/locationd
root               115   0.0  0.1 408625888   4704   ??  Ss   14Jan23   3:25.09 /usr/sbin/securityd -i
_timed             113   0.0  0.0 408266304   2192   ??  Ss   14Jan23   0:41.61 /usr/libexec/timed
root               111   0.0  0.1 409192496   5392   ??  Ss   14Jan23   3:55.48 /System/Library/PrivateFrameworks/ApplePushService.framework/apsd
root               110   0.0  0.1 408944320   8544   ??  Ss   14Jan23  30:30.11 /usr/libexec/opendirectoryd
root               109   0.0  0.1 409192656   8400   ??  Ss   14Jan23  16:43.17 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/contextstored
root               108   0.0  0.0 408232784   1472   ??  Ss   14Jan23   5:34.21 /usr/libexec/thermalmonitord
root               102   0.0  0.0 409183536   2752   ??  Ss   14Jan23   2:12.47 /usr/libexec/diskarbitrationd
root               101   0.0  0.0 409191376   2624   ??  Ss   14Jan23   0:08.19 /usr/libexec/kernelmanagerd
root                95   0.0  0.0 408066912   2080   ??  Ss   14Jan23   1:00.01 /usr/libexec/watchdogd
root                93   0.0  0.0 408056256      0   ??  Ss   14Jan23   0:00.02 /Library/Application Support/iTopVpnMac/iTopVpnTooler -load
root                88   0.0  0.1 408709872   9360   ??  Ss   14Jan23  53:14.97 /usr/libexec/logd
root                86   0.0  0.0 408381408    384   ??  Ss   14Jan23   0:02.32 /usr/libexec/remoted
root                83   0.0  0.1 409185984   6560   ??  Ss   14Jan23  18:36.02 /System/Library/CoreServices/powerd.bundle/powerd
root                81   0.0  0.1 408683760   4464   ??  Ss   14Jan23   8:54.13 /usr/libexec/configd
root                79   0.0  0.1 408686752   6512   ??  Ss   14Jan23 873:58.67 /usr/sbin/systemstats --daemon
root                76   0.0  0.2 409202656  13040   ??  Ss   14Jan23   4:42.57 /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoted
root                75   0.0  0.1 408635408   5280   ??  Ss   14Jan23 103:24.89 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/Support/fseventsd
root                74   0.0  0.0 408066016    992   ??  Ss   14Jan23   1:11.45 /System/Library/PrivateFrameworks/Uninstall.framework/Resources/uninstalld
root                72   0.0  0.1 408662640   4576   ??  Ss   14Jan23   3:42.40 /usr/libexec/UserEventAgent (System)
root                71   0.0  0.0 408366480   1296   ??  Ss   14Jan23  10:06.47 /usr/sbin/syslogd
root             25502   0.0  0.0 408112544   1840 s001  R+    7:06PM   0:00.00 ps aux
root                 1   0.0  0.1 408506752  12176   ??  Ss   14Jan23 206:17.20 /sbin/launchd
macintosh        25500   0.0  0.3 408468240  21552   ??  S     7:06PM   0:00.11 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
macintosh        25491   0.0  0.4 408598736  30592   ??  S     7:05PM   0:00.12 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
macintosh        25487   0.0  0.3 408599312  21392   ??  S     7:05PM   0:00.12 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
macintosh        25486   0.0  0.3 408599312  23472   ??  S     7:05PM   0:00.11 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
macintosh        25485   0.0  0.2 408599296  16784   ??  S     7:05PM   0:00.14 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
macintosh        25475   0.0  0.0 408066944   3408   ??  S     7:05PM   0:00.07 trustevaluationagent
_trustevaluationagent 25473   0.0  0.0 408066864   2736   ??  Ss    7:05PM   0:00.02 trustevaluationagent
macintosh        25472   0.0  0.1 408623232  10960   ??  S     7:05PM   0:00.16 /System/Library/Frameworks/AddressBook.framework/Executables/ContactsAccountsService
macintosh        25471   0.0  0.1 408642512   6352   ??  S     7:05PM   0:00.10 /System/Library/PrivateFrameworks/AOSKit.framework/Versions/A/XPCServices/com.apple.iCloudHelper.xpc/Contents/MacOS/com.apple.iCloudHelper
macintosh        25470   0.0  0.2 408639552  16128   ??  Ss    7:05PM   0:00.89 /System/Library/PrivateFrameworks/CalendarNotification.framework/Versions/A/XPCServices/CalNCService.xpc/Contents/MacOS/CalNCService
macintosh        25430   0.0  0.9 1592662032  71344   ??  S     7:03PM   0:00.26 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/110.0.5481.177/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --lang=ru --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=3698 --time-ticks-at-unix-epoch=-1675547111065996 --launch-time-ticks=2179933645188 --shared-files --field-trial-handle=1718379636,r,8153092111629072808,16454596753714565702,131072 --seatbelt-client=190
macintosh        25376   0.0  0.3 408521728  28672   ??  S     7:02PM   0:01.38 /System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/com.apple.Safari.SafeBrowsing.Service
root             25322   0.0  0.0 408199024   3232   ??  Ss    6:59PM   0:00.06 /System/Library/PrivateFrameworks/CoreSymbolication.framework/coresymbolicationd
macintosh        25308   0.0  0.1 408630080   6656   ??  Ss    6:59PM   0:00.05 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
macintosh        25307   0.0  0.1 408650208   8256   ??  S     6:59PM   0:00.18 /System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService
macintosh        25305   0.0  0.4 409200096  30064   ??  Ss    6:59PM   0:00.41 /System/Library/CoreServices/Screen Time.app/Contents/PlugIns/ScreenTimeWidgetExtension.appex/Contents/MacOS/ScreenTimeWidgetExtension
macintosh        25296   0.0  0.1 408492304   5584   ??  S     6:58PM   0:00.07 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
macintosh        25295   0.0  0.1 408597200   4432   ??  S     6:58PM   0:00.06 /usr/libexec/neagent
root             25294   0.0  0.1 408491968   4320   ??  Ss    6:58PM   0:00.08 /usr/libexec/nehelper
